name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
望谟县,2024,0.8189948932655748,0.2285422049143829,0.7870619842469639,-0.02203999882468075,-0.2512426461333315,301.2899615970265,0.8510740586301473,868.3845538195359,24.56296874570864
岑巩县,2024,0.7641456671057536,0.26660219635937116,0.7743727276322465,-0.024240407513749333,-0.23649295301230902,307.36973340567846,0.7842901092322879,667.6229258367741,18.022526751628238
独山县,2024,0.7031903612260592,0.24573041839968024,0.7634432897171372,-0.03616772043171384,-0.2114213864494828,306.6217240408762,0.7290839048989566,985.2025730215156,17.982095172346483
开阳县,2024,0.6737645332885094,0.3048259700941305,0.7418556279476358,-0.035447637570631546,-0.20550024071295547,308.93600806114057,0.6630272840876983,1070.9323902318956,17.18303730549028
道真仡佬族苗族自治县,2024,0.7757133096332456,0.24918495927446618,0.7608464896504248,-0.02345812837250416,-0.2369481967036657,304.59632257778975,0.7870255015641333,1025.2530747198132,21.496693814494865
威宁彝族回族苗族自治县,2024,0.7463674188520201,0.2705066294842484,0.740150965188206,-0.025729148836457265,-0.23902012967050962,302.7078534134498,0.7465915420574397,2165.3990763232114,16.80985299715162
印江土家族苗族自治县,2024,0.7601582589399006,0.2487040765449596,0.7850724534839254,-0.022689979985308476,-0.2463965220341768,307.7732932463923,0.7862822161723411,919.833569359155,21.9754850470165
册亨县,2024,0.767500215305163,0.2894052496594033,0.7777192313867617,-0.02281011719442955,-0.2524268579009011,304.41609935676956,0.7628520386635511,854.2598245809305,23.528658482114242
天柱县,2024,0.840652697639401,0.19989583454361173,0.7853017724807685,-0.01641936003391498,-0.2597939501722162,306.2804449555698,0.8952051341450621,545.6569524161466,17.42753638746293
平塘县,2024,0.704421644526776,0.2621870062590953,0.7771587066200951,-0.03758570318338262,-0.20872736598592895,307.20818389254106,0.7334113132624929,976.0408900263271,20.86060790730025
息烽县,2024,0.5646599935176438,0.33513715106024544,0.7012865742005339,-0.048033221876822595,-0.16779676319059442,310.555263247902,0.5342597892756948,1110.0713193979616,15.757215466548228
务川仡佬族苗族自治县,2024,0.7784803019110731,0.23166686286520735,0.7743313498577821,-0.02577137971728751,-0.23827612607412882,305.0585710655343,0.8009312063871247,970.9883621092166,21.087245202638517
赫章县,2024,0.8064502578727314,0.23160012769027877,0.7815475114698894,-0.023358368800378424,-0.2525314191163101,302.531328583019,0.8352111610221035,1996.931258708182,20.026568106152954
德江县,2024,0.7007379477747059,0.26683868793632665,0.7463101377719982,-0.03358492826988504,-0.21391925855707847,306.60769800804013,0.698669523530686,827.8412913631677,19.63223612060279
