name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
仙居县,2024,0.6846759167165414,0.24458608833013984,0.7738126204907255,-0.019822725788171645,-0.24527289563462584,308.46813798591455,0.7249544680162108,421.98102667305307,22.03905093725869
云和县,2024,0.8051842673545759,0.217823791616859,0.7945667546409273,-0.010226933141237845,-0.27483405323274707,303.47121911709684,0.8627813099252923,563.1061966968234,23.131060964718476
富阳区,2024,0.6540909967777255,0.26666307226048713,0.7278105518286756,-0.02311640824180432,-0.22214072930397577,306.7703078476958,0.6888170440920437,193.8523140192371,18.303360240291145
象山县,2024,0.6369016404796091,0.3157275273761224,0.6994894797672707,-0.01729966691174003,-0.23221544529861796,310.22352844514,0.6290099469184312,64.74696704782414,10.80438599256941
苍南县,2024,0.5851534015157249,0.2725312751007206,0.6965052657767802,-0.024652108082734457,-0.21021305636717325,310.3178481749752,0.576765669845547,184.04543387712528,13.458771560282656
桐乡市,2024,0.5188136698711202,0.292265313685979,0.5559015675412532,-0.02138882730085687,-0.1763395440565249,309.66399227475046,0.4456857194889554,6.429920987457459,2.19095179242256
义乌市,2024,0.550363868947628,0.3155427128269605,0.6072607784397278,-0.02845491700246978,-0.17166007757550245,306.46825058142343,0.5192245987336771,204.0848058374885,12.60288394694703
温岭市,2024,0.44720562377343154,0.3160030141230327,0.5860352216660524,-0.031598635654022704,-0.16163136805772407,313.63708263546005,0.3912363520778025,44.710444369364936,7.539257511471862
庆元县,2024,0.8415094551056495,0.20283504630741467,0.8063180808271789,-0.00831512927791985,-0.2862535751050722,301.8198255985308,0.8891363706178549,872.8441622888315,23.245595004283107
临安区,2024,0.7008709295249511,0.2317567032987158,0.7771512712351988,-0.021615232987568598,-0.2430605470703928,306.2343714149398,0.7285639352901264,407.6450058626697,21.133394772382136
宁海县,2024,0.6844936245289588,0.2915721067526027,0.7416107321139733,-0.015486467425783822,-0.24721957098941993,309.4518347116518,0.7109764055881971,166.38449320295277,13.484046459267567
文成县,2024,0.768709247045418,0.2064416178475345,0.7795313927200711,-0.01104272235647194,-0.26826358198552175,305.62379794020944,0.8404638736874074,557.8161875326471,21.60882257157816
东阳市,2024,0.5760505069320145,0.28622773086359565,0.6818106269142505,-0.026370620011512212,-0.19936151378492362,309.4140620333646,0.5836302281567721,289.36312308686973,15.767126267444437
临海市,2024,0.6497546848209836,0.29465583412988283,0.7293473377779475,-0.020322525284574015,-0.23060105562224897,309.0325854973912,0.6690136774524827,195.31486368164826,15.931229402938548
景宁畲族自治县,2024,0.8442627428632954,0.19000882802539898,0.8148867092814194,-0.006779495276270851,-0.2907699365973545,302.55164653792605,0.9038569709810454,728.6287421702945,26.39309188831065
钱塘区,2024,0.3210297162554016,0.26514973425661664,0.4006725650327607,-0.03701144129839759,-0.10065811460610358,312.6053540196372,0.1630890085687179,7.21897595746674,1.8468264486757957
余姚市,2024,0.5298229304675598,0.31490773159221536,0.6413832850614136,-0.02634858171581356,-0.19122036639800724,312.1572819042803,0.5379966413006377,150.86408228444273,9.835948053096095
泰顺县,2024,0.7240035581294995,0.2277610851500291,0.7622203741642681,-0.017819517346794492,-0.24511712586672507,304.93977722911075,0.7565331775904562,603.2826357923744,20.137707210539336
永康市,2024,0.5722913316573752,0.292682508391825,0.6401480722591848,-0.026543153492283207,-0.18524054739626952,307.30899675590206,0.5555457619017694,227.09873616175918,13.232408517609983
玉环市,2024,0.48077898330886765,0.3116538820739375,0.5943755048678763,-0.027310576557455304,-0.17429167750390648,313.23589300720255,0.4532205260179771,38.53624493840481,6.812159327472801
龙泉市,2024,0.8348356901657419,0.20729238433925426,0.8027054318431248,-0.0076012183308283715,-0.2865083005993153,302.3821333905333,0.8794637019841914,718.9212837646148,24.396659221642484
临平区,2024,0.36814597373711,0.26467141668563693,0.4530484436212865,-0.030981230442996024,-0.11947290231251727,312.3283851628297,0.20854994670366334,10.764438664666951,3.25590241621939
慈溪市,2024,0.308268289947172,0.29316094879783416,0.49204727078180915,-0.041581307885447276,-0.11208875020518906,316.57669340690285,0.21022886030315668,18.488503152421437,3.2387253244666847
瑞安市,2024,0.593708906418836,0.2841387702474083,0.6809027787378159,-0.020858939730510215,-0.21124127873640736,310.47566767973547,0.5959201190977675,207.04787227533106,14.890371748680987
桐庐县,2024,0.7296044395837672,0.24223847191447417,0.7693131725885425,-0.017358868981681815,-0.24897224804058007,305.4280641313345,0.7897729676029613,303.46694586567463,22.267776369101412
乐清市,2024,0.5810622141610854,0.28716622819368637,0.6802317116014596,-0.023352702614598538,-0.2049149690128868,310.27578150282557,0.5873907106092241,161.0429237596711,13.967748497123496
淳安县,2024,0.7497856480181763,0.2069239955723083,0.787118090952396,-0.012918761496081382,-0.2643620693835644,306.75864307349696,0.8261866289494659,357.5820132201932,21.833596975702076
龙港市,2024,0.33113297339481834,0.27981858041039553,0.46772881402964966,-0.036235459866748546,-0.1131045371097574,314.85928549492974,0.21916944986336986,15.819682246870856,3.362075551988767
建德市,2024,0.7425184664247748,0.23705682353758797,0.7625228261258025,-0.015537641335709593,-0.2524479869046739,304.9083677248472,0.8044471889649153,270.8030400719395,20.62348398653616
